TC_name,Year,Month,Day,Time,Intensity,Lat,Lon,Min Pressure (hPa),Max 10-Min Mean Wind(knot),CI,FT,STRONG_NE_RAD,STRONG_SE_RAD,STRONG_SW_RAD,STRONG_NW_RAD,GALE_NE_RAD,GALE_SE_RAD,GALE_SW_RAD,GALE_NW_RAD,STORM_NE_RAD,STORM_SE_RAD,STORM_SW_RAD,STORM_NW_RAD,HUR_NE_RAD,HUR_SE_RAD,HUR_SW_RAD,HUR_NW_RAD
AMBER,1997,8,24,0,T,1690,13010,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,24,6,T,1710,12970,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,24,12,T,1720,12930,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,24,18,T,1730,12900,950,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,25,0,T,1740,12870,950,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,25,6,T,1750,12840,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,25,12,T,1770,12810,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,25,18,T,1780,12780,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,26,0,T,1800,12750,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,26,6,T,1820,12720,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,26,12,T,1840,12690,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,26,18,T,1860,12660,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,27,0,T,1900,12610,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,27,6,T,1940,12560,950,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,27,12,ST,1980,12500,945,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,27,18,ST,2030,12440,945,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,28,0,T,2090,12350,950,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,28,6,T,2150,12300,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,28,12,T,2220,12240,960,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,28,18,T,2320,12140,965,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,29,0,STS,2410,12050,970,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,29,6,STS,2520,11980,975,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,29,12,TS,2630,11930,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,29,18,TS,2750,11830,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AMBER,1997,8,30,0,TD,2810,11690,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,26,6,TD,1100,15900,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,26,12,TD,1100,15700,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,26,18,TD,1100,15500,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,27,0,TD,1150,15340,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,27,6,TD,1190,15250,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,27,12,TD,1200,15160,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,27,18,TD,1200,15050,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,28,0,TD,1210,14950,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,28,6,TD,1230,14850,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,28,12,TD,1260,14750,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,28,18,TS,1300,14650,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,29,0,TS,1350,14550,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,29,6,TS,1400,14420,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,29,12,TS,1460,14240,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,29,18,TS,1490,14080,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,30,0,TS,1540,13940,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,30,6,TS,1600,13870,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,30,12,STS,1660,13840,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,30,18,STS,1720,13830,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,31,0,STS,1790,13830,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,31,6,T,1880,13850,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,31,12,T,2010,13870,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,8,31,18,T,2130,13900,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,1,0,T,2260,13900,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,1,6,ST,2390,13900,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,1,12,ST,2510,13890,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,1,18,ST,2620,13860,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,2,0,ST,2710,13830,950,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,2,6,ST,2800,13830,950,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,2,12,ST,2890,13870,950,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,2,18,ST,3000,13940,950,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,3,0,T,3110,14050,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,3,6,T,3230,14200,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,3,12,T,3350,14410,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,3,18,T,3500,14680,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,4,0,T,3670,14980,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,4,6,T,3850,15310,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BING,1997,9,4,12,STS,4030,15660,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,23,18,TD,1280,16500,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,24,0,TD,1340,16430,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,24,6,TD,1400,16360,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,24,12,TS,1470,16300,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,24,18,TS,1560,16250,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,25,0,TS,1670,16220,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,25,6,STS,1800,16180,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,25,12,STS,1920,16110,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,25,18,STS,1990,16070,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,26,0,T,2020,16050,965,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,26,6,T,2050,16030,960,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,26,12,T,2080,16010,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,26,18,T,2120,15980,950,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,27,0,ST,2170,15930,945,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,27,6,ST,2230,15880,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,27,12,ST,2290,15830,935,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,27,18,ST,2360,15800,935,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,28,0,ST,2450,15770,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,28,6,ST,2560,15760,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,28,12,ST,2670,15760,945,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,28,18,T,2810,15790,950,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,29,0,T,2960,15860,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,29,6,T,3130,15990,960,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,29,12,T,3350,16190,965,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,29,18,STS,3640,16460,970,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,30,0,STS,3970,16810,975,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GINGER,1997,9,30,6,STS,4340,17320,980,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,7,12,TS,850,17940,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,7,18,TS,820,17870,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,8,0,TS,790,17800,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,8,6,TS,760,17720,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,8,12,TS,730,17640,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,8,18,TS,710,17560,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,9,0,TS,700,17480,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,9,6,TS,700,17420,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,9,12,STS,690,17360,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,9,18,STS,680,17300,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,10,0,STS,680,17240,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,10,6,STS,690,17150,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,10,12,STS,690,17060,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,10,18,STS,680,16990,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,11,0,T,670,16920,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,11,6,T,670,16860,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,11,12,T,690,16800,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,11,18,T,730,16740,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,12,0,T,760,16670,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,12,6,T,780,16600,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,12,12,T,800,16520,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,12,18,T,830,16410,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,13,0,T,870,16300,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,13,6,T,910,16180,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,13,12,T,950,16050,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,13,18,T,990,15920,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,14,0,T,1040,15760,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,14,6,T,1090,15600,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,14,12,ST,1140,15450,950,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,14,18,ST,1180,15300,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,15,0,ST,1220,15140,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,15,6,ST,1260,14990,935,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,15,12,ST,1300,14840,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,15,18,ST,1340,14720,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,16,0,ST,1360,14620,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,16,6,ST,1370,14550,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,16,12,ST,1380,14470,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,16,18,ST,1380,14390,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,17,0,ST,1370,14320,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,17,6,ST,1360,14250,945,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,17,12,ST,1370,14140,935,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,17,18,ST,1410,14060,935,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,18,0,ST,1440,13980,935,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,18,6,ST,1470,13900,935,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,18,12,ST,1500,13810,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,18,18,ST,1520,13730,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,19,0,ST,1540,13650,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,19,6,ST,1550,13580,940,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,19,12,ST,1590,13510,945,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,19,18,T,1640,13450,950,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,20,0,T,1680,13400,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,20,6,T,1720,13350,955,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,20,12,T,1750,13310,960,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,20,18,T,1780,13280,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,21,0,STS,1810,13240,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,21,6,STS,1820,13210,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,21,12,TS,1830,13180,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAKA,1997,12,21,18,TD,1840,13150,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,23,18,TD,1890,12950,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,24,0,TD,2020,12960,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,24,6,TD,2150,13010,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,24,12,TD,2270,13080,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,24,18,TS,2350,13160,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,25,0,TS,2420,13230,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,25,6,TS,2470,13300,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,25,12,TS,2500,13360,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,25,18,STS,2520,13430,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,26,0,STS,2520,13510,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,26,6,T,2500,13600,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,26,12,T,2470,13690,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,26,18,T,2460,13770,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,27,0,T,2470,13840,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,27,6,T,2500,13900,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,27,12,T,2540,13960,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,27,18,T,2590,14000,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,28,0,T,2640,14040,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,28,6,T,2700,14070,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,28,12,T,2750,14080,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,28,18,T,2790,14090,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,29,0,ST,2830,14090,950,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,29,6,ST,2860,14090,950,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,29,12,T,2890,14090,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,29,18,T,2920,14090,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,30,0,T,2970,14100,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,30,6,T,3010,14120,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,30,12,T,3050,14160,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,30,18,T,3090,14220,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,31,0,T,3130,14300,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,31,6,T,3160,14400,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,31,12,T,3130,14490,955,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,8,31,18,T,3080,14580,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,1,0,T,3030,14690,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,1,6,T,2990,14800,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,1,12,T,2940,14910,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,1,18,T,2910,15020,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,2,0,T,2910,15130,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,2,6,T,2950,15230,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,2,12,T,3000,15300,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,2,18,T,3050,15350,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,3,0,T,3090,15390,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,3,6,T,3120,15430,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,3,12,T,3140,15480,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,3,18,T,3150,15540,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,4,0,STS,3150,15600,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,4,6,STS,3150,15660,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,4,12,STS,3160,15710,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,4,18,STS,3180,15740,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,5,0,STS,3210,15770,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,5,6,STS,3260,15800,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,5,12,STS,3330,15840,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,5,18,STS,3410,15890,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,6,0,STS,3530,15950,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,6,6,STS,3670,16040,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REX,1998,9,6,12,STS,3860,16170,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,15,0,TD,1160,13610,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,15,6,TD,1190,13520,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,15,12,TD,1200,13420,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,15,18,TD,1200,13330,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,16,0,TD,1200,13250,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,16,6,TD,1200,13200,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,16,12,TD,1200,13170,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,16,18,TD,1200,13140,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,17,0,TD,1200,13110,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,17,6,TD,1200,13080,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,17,12,TD,1200,13050,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,17,18,TD,1190,13020,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,18,0,TS,1170,13000,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,18,6,TS,1140,12990,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,18,12,TS,1110,12980,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,18,18,TS,1080,12970,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,19,0,STS,1060,12960,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BABS,1998,10,19,6,STS,1050,12940,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
